bid,lon,lat,categories
oYWixgv1kiPV1j02TYzaPA,-115.1720087357,36.1593662222,Thai Restaurants
qmh6zxtJ8C8-YiUPv7ySlw,-115.1658732,36.1268768,American Restaurants
CdxWhFBtjl0LBqlQEfxX8A,-115.1750576,36.1161559,Coffee & Tea
2LL-pWxdM_rvnaIpNxezsQ,-115.141921,36.068048,American Restaurants
ni4ppUp4oHq-OSSCgUIGiA,-115.176914489,36.106655614,Japanese Restaurants
oN_A87dyVD2FBk7coLnhCg,-115.2437319,36.0415918,Mexican Restaurants
QXV3L_QFGj8r6nWX2kS2hA,-115.1711108926,36.1080857621,Breakfast & Brunch
JTFFtWy_chbsHTs95yD_2Q,-115.1767158563,36.1121439816,American Restaurants
6bgjcFOy4WHMyw62_1V9Pw,-115.2966007591,36.0957996497,Breakfast & Brunch
oWD385Ues-RWJmhP_Riz1g,-115.117046,36.017362,Breakfast & Brunch
OHXnDV01gLokiX1ELaQufA,-115.2431483,36.0765815,Japanese Restaurants
ssksLNNDZZfh_ydI78kDfg,-115.2194373,36.1265271,Chinese Restaurants
y7TV2trR4B9sbgXtyrqv8Q,-115.1965118,36.1141275,Breakfast & Brunch
N8D-5-fW7EkBdKjNYGhu0A,-115.16503,36.126753,American Restaurants
HPLB1Tr8ZB5UkD-2umKPdA,-115.1469733,36.1435299,American Restaurants
OPxWcHK96_cbmiF7legDnA,-115.1569413254,36.1150754866,American Restaurants
GWNmYFQw3WitfTPt5uGMvQ,-115.1192055681,36.0210698681,Chinese Restaurants
2iTsRqUsPGRH1li1WVRvKQ,-115.1406404749,36.1678783157,American Restaurants
dk1MV0MP32Xq-iBxzewl0A,-115.3086428,36.1141698,Breakfast & Brunch
ZFyJ83LJkkO1dP82kzXKNg,-115.139774,36.114897,American Restaurants
4Azs1HUqi0Nk6s6xB_9jsQ,-115.2907964,36.1757918,Japanese Restaurants
5l-yKN13VwfPwuSiBIqdJQ,-115.1198268,36.202835,Breakfast & Brunch
84DjKzaR26vphu9fNI9nKg,-115.1724605,36.0568324,American Restaurants
cWfqbkMit27-Pg_bPUTwCg,-115.2602710616,36.1822443827,American Restaurants
ugLqbAvBdRDc-gS4hpslXw,-115.1349705842,36.115520451,Japanese Restaurants
rwfZVEomWWGb-1wrvCpRuQ,-115.2524222747,36.1956311925,Breakfast & Brunch
UmfEj1Q2Ts0tTsC0LGs1Tw,-115.225582445,36.2170132975,Breakfast & Brunch
SnMUTGhY2nW2Ldb0QJAjAg,-115.1578748,36.1427564,Japanese Restaurants
NLEe-RzDSU-5BN6xp_WWCw,-115.1931095123,36.1588056245,American Restaurants
KRaxPApQv43oX6Dcv3jKQA,-115.1714108763,36.0990077275,American Restaurants
NvKNe9DnQavC9GstglcBJQ,-115.168855,36.121822,American Restaurants
Y1LB0uDuJQ1jP5usRdsZZg,-115.2074151,36.123621,Japanese Restaurants
5fpXjlC71y_mKORnPdX5zA,-115.0334159,36.0836794,Mexican Restaurants
tXqaK0lBEE1XJbzDPsdFvg,-115.2085305,36.083996,Breakfast & Brunch
sJ8B4Lq6AY-m5dzIbDNgyQ,-115.1713621616,36.0564610147,Coffee & Tea
QXA7hvR4mhGwwLCNyRRCXg,-115.0789273,36.1601208,Mexican Restaurants
X7C73DFozvFYiifj0DXhGA,-115.2913521,36.1691517,American Restaurants
V1EdIokE0YYN__dNYfXRdA,-115.1891408,36.1261578,Japanese Restaurants
YXohNvMTCmGhFMSQsDZq1g,-115.169832,36.117485,Ice Cream & Frozen Yogurt
EcsUxHW1keLUl5w-3ZEbAw,-115.243704,36.0875159,American Restaurants
nMQJ57am8aEnz1jy9Hl_3g,-115.175818,36.099061,Mexican Restaurants
8RaBVWFkysjREG-1itH_pg,-115.1706308477,36.1105711008,Coffee & Tea
NMEfM6_t_ebEtwxE_Rdf3g,-115.3040847,36.1936551,Breakfast & Brunch
DHUAQ4pzH9KKzGZDm1jZLg,-115.2457503853,36.1252910295,Coffee & Tea
o2nt0ZJP0WmdDL-4HV-p4w,-115.0992807,36.0723539,Mexican Restaurants
VWtT4DKxQ4YVRWT88Z5SMA,-115.2248721823,36.0698215199,Coffee & Tea
HaWU8ICNtjIkCN_ZNrx1hw,-115.2413614308,36.0845009115,Coffee & Tea
O1p3opN9vH2ACTWQ5dP5lA,-115.1146937907,36.1423547356,American Restaurants
BcW7Z9lPmOB_8eS2lEuOqQ,-115.154519,36.117758,Japanese Restaurants
HmsCerK_rub0Ulo0aC0f9A,-115.299964,36.147262,Japanese Restaurants
-wDNRL4lm1UgeFLG9KcrjQ,-115.1193797944,36.012748241,Japanese Restaurants
fb3ygmKzuhQx-ONlUJimtg,-115.154088,36.085514,Mexican Restaurants
lF3klLu44Jaq3UqO9a50Pg,-115.2063675082,36.1938489978,Mexican Restaurants
fuW-VCynECpKukrm-9nxdg,-115.187432,36.117349,Mexican Restaurants
REXvfvEMPKbcLBD33y6fjA,-115.0927902,36.1296013,Japanese Restaurants
FzY2g1J5IoMGmUDaw4ppFw,-115.2899166,36.1605051,Japanese Restaurants
HyoPFfBHLK0lKVHWEdFpvQ,-115.0742122,36.1005482,Chinese Restaurants
qRhxldX3lnOMJUNlytYvfQ,-115.145127,36.057609,American Restaurants
f4x1YBxkLrZg652xt2KR5g,-115.1715797813,36.1181806906,Breakfast & Brunch
QnTuluWsuNb3aYCl-J9HVQ,-115.2446302,36.1582265,American Restaurants
wjf1uZNr6E4LQ0nUNHX5AA,-115.1091,36.128693,Mexican Restaurants
yi9725wjRYYEoF-xE47_ig,-115.1566778,36.1473845,Breakfast & Brunch
M--CB6Fhp4XKxsR2PlcP9w,-115.178192,36.118822,American Restaurants
FsbzGuFBMVV99T2otrfsmA,-115.1384350285,36.1675261791,Ice Cream & Frozen Yogurt
bgXb5YYzQvHXmM8owZB4fQ,-115.3326696276,36.1515465211,American Restaurants
tA5mqEP68qjbTFK9c14D7A,-115.243588686,36.0463716252,Coffee & Tea
5PP6BwtNYlPARHApB9lzcQ,-115.2217,36.142636,Breakfast & Brunch
burnDlH36FSphvf4vQf10w,-115.3075865,36.1145538,Japanese Restaurants
tEaW0zgsYihSTjysrpXaWg,-115.1171168,36.0171469,Ice Cream & Frozen Yogurt
WCFz9KVJTtIXSVvD5NMYoQ,-115.1449611,36.1700962,American Restaurants
Te8ubqIn8aH2uplVhvMntw,-115.1687958085,36.1226476574,Coffee & Tea
fJVrLAFaqcvzt1QAw12Uxw,-115.1725759,36.1177747,Chinese Restaurants
5EicViODfX1qNOIhdb4OzA,-115.3042796,36.1004768,Japanese Restaurants
_Xzz-PChcdJ1862CK6dRyw,-115.2980657,36.0794375,Coffee & Tea
mzQLni03qPCPxkUXQ52U_Q,-115.1997229,36.0929646,Breakfast & Brunch
tNP02RaH2XAMs91fj8d-og,-115.1415715,36.1715995,Mexican Restaurants
DO5mQxiBOgHEznosjxvJXw,-115.1361716308,36.1247125821,Mexican Restaurants
eJKnymd0BywNPrJw1IuXVw,-115.1416113077,36.1703072215,Breakfast & Brunch
kafUXRNfQm3e_U14S2WbmA,-115.2236,36.11511,Breakfast & Brunch
QpSrAzil6SnTK9-80BrUUA,-115.2418248666,36.0434160172,Coffee & Tea
FqJ1SWEBhgVl66FrcsovOQ,-115.24276793,36.2151476891,American Restaurants
U9_8pqsGTMyuliV4b4cvgQ,-115.2254058,36.1287386,Ice Cream & Frozen Yogurt
Q4AWWdBWe_ojYX1a4ffXFQ,-115.1721951,36.1055294,Mexican Restaurants
VlMRR74NjdysPIfaUUSoBA,-115.1428746199,36.1695941606,American Restaurants
pfmr8R3WH8RXqW0W6D8ffQ,-115.1694167794,36.1105741013,Breakfast & Brunch
n4E8ltk6CidI4_9s5STVtA,-115.1684996059,36.1215171967,Breakfast & Brunch
0d0i0FaJq1GIeW1rS2D-5w,-115.174101,36.103262,Breakfast & Brunch
rbDqCV2g23K3ZrTxmgoNBg,-115.1708014,36.0990311,American Restaurants
jBh399TajGcH28Zo2J1pHw,-115.3330157,36.1515318,Ice Cream & Frozen Yogurt
qy6RM3qsgXTanVH-TlJaXQ,-115.207305089,36.1317158681,Chinese Restaurants
Wg91oE233AzNieNryRJYYg,-115.1369381,36.12920857,American Restaurants
Oov46oqwdu6ljHokq1xjfg,-115.2050080977,36.2798178536,Ice Cream & Frozen Yogurt
vYOtdnBm-45KQiiHj8jqaw,-115.1743502972,36.1062048737,Coffee & Tea
BQJokxJ4y4s57i7Mn65pvA,-115.1699679,36.1022507,Mexican Restaurants
lsMvf-DxBO3As2KgLHtbFw,-115.0616584,36.1683184,American Restaurants
Mnf10SaW1-8O3zVF_S16Dg,-115.174634,36.102099,American Restaurants
Tv19MQrLgdsvSG0myMYZBw,-115.2135040239,36.1262297011,Japanese Restaurants
f9sU31meK0bqAD7922sCog,-115.1760134608,36.1081923221,American Restaurants
S-oIZWzHhTRF3iqqQMvYoA,-115.2871549,36.2813114,Mexican Restaurants
QWbP1vKQOFjN-6pr0-78zQ,-115.118744281,36.0544870873,Mexican Restaurants
pCVQq3jzfrT2CNHAIMMy0g,-115.2353127,36.2418051,American Restaurants
1Z5S_Lkcl6vA3ZvrAG91TA,-115.2111651,36.1588302,American Restaurants
h5a8aJ_Pd71JzUGFA-IaAg,-115.2243713,36.1129254,Chinese Restaurants
ZuNJelvkJD4wsXNBRg6t5w,-115.267638105,36.2814901165,Chinese Restaurants
Xqur5VuobC9WW3crdxZPBw,-115.0911257,36.0706957,Chinese Restaurants
q3YnYPjLuBGRDi_59yTC5g,-115.2777854,36.1300414,American Restaurants
4mb32UmQULqg7IMck28vog,-115.29338789,36.0842885748,Mexican Restaurants
WlBvw6R1Qe2yIaZp-2ilZA,-115.3518163,36.1595174,Mexican Restaurants
rcaPajgKOJC2vo_l3xa42A,-115.1698532494,36.1209554593,Breakfast & Brunch
r4KXghbUeo7mugAzinG9bA,-115.2979779755,36.0975350381,Korean Restaurants
0i9S0BejjRv0ZDwdO9XymA,-115.2424074,36.1526193,Thai Restaurants
lveadz48Q0_ke_p80D2rhg,-115.136389,36.175,Mexican Restaurants
YJ5CSYTHwZlqnR61P_lY9Q,-115.281217254,36.0559730828,Mexican Restaurants
6T39H2dGUnrM91WqvR0VcQ,-115.225565,36.1014755,Coffee & Tea
7qFtiPg0gdbk911_mj6LoA,-115.0850568,36.1337103,Mexican Restaurants
8RFT1woy0WnTp62ndVJgow,-115.0642100855,36.1727870676,Breakfast & Brunch
AI7zxDNVgO3pDyAP_rcA7A,-115.2873648133,36.2914992819,Mexican Restaurants
maIam6HyU4FB_sBIk9ippA,-115.24285,36.03671,American Restaurants
QmVF3KJ07PsdroCFwOC_Ow,-115.136015,36.107073,Thai Restaurants
JPfi__QJAaRzmfh5aOyFEw,-115.2097115,36.1148685,Chinese Restaurants
QGAv-8tj5i4m4G-HDMnIbA,-115.1578748,36.1427564,Breakfast & Brunch
NIOwzgujIXKVBEVNTQBXpg,-115.2986212,36.0764492,Breakfast & Brunch
zRqi6L1u-YmmVAHjeUbGMQ,-115.2804281391,36.0562823585,Breakfast & Brunch
dZB5VuI4mCVRz8qQUwUgCg,-115.287007,36.291501,Japanese Restaurants
LJQCv30PCIpC3FnvHF5mXQ,-115.2243612,36.1273078,Chinese Restaurants
CZF9Nm8CFY2R9ZhfwYIARQ,-115.279971,36.078642,American Restaurants
Xl70366GI5Qao-ORQYCofA,-115.1176200807,36.0994431805,Chinese Restaurants
eJNHwNoCk_hZbK8AeHDZ9g,-115.2520481,36.0636453,American Restaurants
9WAnQD1nj1j3zLZ7ONtvfQ,-115.2070999146,36.1109751587,Chinese Restaurants
sUMi2q41l4AzOsmJMRY8zQ,-115.1758964733,36.0115411891,Breakfast & Brunch
IV2CLIAAvF40lIFsu0BJtg,-115.1699679,36.1022507,Chinese Restaurants
NdUuGRxEH0waBQbL6R7mmg,-115.084697,36.1329379,Mexican Restaurants
7sGcBZwkD4yFLiBLS1WKgA,-115.2424612556,36.0986390583,Breakfast & Brunch
uUEKndnFbHD8mVkGiirtpA,-115.1769306291,36.0684969257,American Restaurants
azIZRqX_1qbp0_6GKSgSAA,-115.1740902163,36.1212307432,Japanese Restaurants
mfQfNIb3TYeBSxsN1WD8eA,-115.241922657,36.0617722737,Coffee & Tea
hy1TkGNnDuHfUHf_7kUqRw,-115.2419163629,36.1793058477,Mexican Restaurants
VFcx35QDd_kZgLT4UDV8xg,-115.1522839442,36.1071301803,Mexican Restaurants
kpLt4l5J5kbMD4oxQLC2aA,-115.284115,36.138984,Chinese Restaurants
HYKTKG3X7jtLe6elxp63JQ,-115.2618656,36.113268,American Restaurants
SzBpr6or7BQcjc-e3ARLjw,-115.2435127498,36.0726226472,Breakfast & Brunch
A-uZAD4zP3rRxb44WUGV5w,-115.2258702,36.0552438,Japanese Restaurants
jaqQNaCH-xtdr6uH0MFnWw,-115.2083770503,36.21813588,Breakfast & Brunch
u-67zd1ImTv3EEr5kIdWrA,-115.1758682728,36.0928664972,American Restaurants
CoyeXg8FBsS_d20QzNIy-A,-115.153959,36.157897,Coffee & Tea
54LYVM1gCGQ2UVFK9QhgTw,-115.2426874,36.1793432,Korean Restaurants
VzUo-RURV3VnfNItAYM8yg,-115.243704,36.0875159,Coffee & Tea
oljOuU-B7XUNQFPBjed2yQ,-115.2868331,36.1673206,Japanese Restaurants
WO1sgbYB6u6VVcvChanp5g,-115.1923266481,36.1258698833,Korean Restaurants
Fi-2ruy5x600SX4avnrFuA,-115.1716660644,36.1102503133,Breakfast & Brunch
xJUcpeOSaRQswH89D1_MlA,-115.219206,36.126559,Coffee & Tea
w0XjeV4WIUskQy8wwQf40w,-115.298266,36.0789703,American Restaurants
i9mqSffakkmhtR_iyBnhnQ,-115.2024704218,36.1259897637,Korean Restaurants
WXSsJIO_uGGSxS9qC8x1gQ,-115.3060468,36.1131106,American Restaurants
ZW5ReCY3B9_TekUYWhr7HA,-115.236766,36.158588,Japanese Restaurants
1t5hd9IXLpBOv3ICtk-bCw,-115.2027973,36.0346755,Coffee & Tea
RwMLuOkImBIqqYj4SSKSPg,-115.1647668375,36.1315942123,Mexican Restaurants
3BCsAgo_1i4xMuTyLKMLRQ,-115.1817259,36.0758761,Breakfast & Brunch
6JTxM3pZAaiauddFu88VpA,-115.2243858,36.0489038,Mexican Restaurants
jChYROMc17z2Wwv6ClE2rg,-115.2013207,36.1267301,Ice Cream & Frozen Yogurt
1qTx9z8RMz7RIYKAfnpZ0A,-115.1447975636,36.1700398206,Chinese Restaurants
Wht6JaY_yLIb3usuPvSulA,-115.2414561,36.1140913,Mexican Restaurants
arkgHRBReRqIPUP1vuPz4g,-115.242693,36.157584,American Restaurants
JS6HR-6NndrHJcmeY30_dg,-115.1767036741,36.0676542702,Coffee & Tea
BORPULADzZV6_LJZzcsywQ,-115.172039,36.109185,Breakfast & Brunch
xfWdUmrz2ha3rcigyITV0g,-115.172121,36.110462,American Restaurants
AqfEIxefqdArIWf9YUVAtQ,-115.0315370395,36.0827233144,Breakfast & Brunch
vHt0CSynqesXox-9nBj7uA,-115.2563923,36.2645745,Mexican Restaurants
mShOJ9qFk79KnZq7E8k9hQ,-115.1771344056,36.0687375761,Breakfast & Brunch
GC5wcui5uejRZTi8OCNPkQ,-115.1836618174,36.0419492312,Mexican Restaurants
L6kFtq-C4dJJZJGk5Q8vRw,-115.1734184,36.1617046,Coffee & Tea
d4bMBIhBELF_bhkT-Sig3Q,-115.2962137,36.2190199,Breakfast & Brunch
uR2GNRdrkY2KeYggp4bCUg,-115.175053,36.116137,American Restaurants
MiUrif_vYOuITF4ALf7WHA,-115.173504,36.118817,American Restaurants
k5pA0N9K2zy5OQZSqeC0jQ,-115.15498,36.014137,American Restaurants
qjLlFfu2pnJ9lVYlj-4QVg,-115.2234519,36.1256634,Breakfast & Brunch
E6VoYfE4YDQueOHYpdyQaQ,-115.2981759269,36.0772861605,Breakfast & Brunch
nLYY13t9mStj0wX6KphtPQ,-115.1760410679,36.098822731,Coffee & Tea
e6ls6aHFa75xKEZUQUu1QQ,-115.1395847,36.1691403,Japanese Restaurants
YuhAHVsstmDENWuZM30tMA,-115.1577220407,36.0572622015,Thai Restaurants
BjH8Xepc10i6OhCDQdX6og,-115.168508,36.102795,American Restaurants
UNI1agsPX2k3eJSJVB91nw,-115.2063059807,36.1265925847,American Restaurants
sJBem81QF7l_43aF7xtLYQ,-115.2046195418,36.1594117123,Coffee & Tea
OjApDLQUPV8c_yPCg8xZog,-115.1785589,36.0682464,American Restaurants
x1fx7C_tc064cFATjl4fmQ,-115.2772369,36.306602,American Restaurants
3TRgD3KLVis61eGvMZrykA,-115.2180899362,36.1261158897,Chinese Restaurants
x8O-Mll5ksDpeIgtA0XY-w,-115.1185529,36.1152176,Chinese Restaurants
D6K3VT6S8FwFm4u5uN8T8g,-115.2330892995,36.1595762338,Japanese Restaurants
ZosrzTfiiPhbURA04AQTUA,-115.1758302626,36.0953641961,American Restaurants
wYrkCpUlxhb89nnNGUX4AA,-115.223357154,36.126117184,Japanese Restaurants
Trbt0Ex85yvwT8DHoEFCvg,-115.170512,36.108854,American Restaurants
31cOttU_tML5b6eLLXZfsQ,-115.1978033442,36.126900851,Japanese Restaurants
FQB3VXrWYM_m_XrzwRozAg,-115.201296,36.12695,Korean Restaurants
OFw59czUoeeosFMKfRawmg,-115.1552717434,36.1170016398,American Restaurants
CZhc8YXdFLhAI4ViC2ERTg,-115.30089,36.1454693,Mexican Restaurants
umXvdus9LbC6oxtLdXelFQ,-115.2099140423,36.1264269463,Japanese Restaurants
ntfDRwVlUb3nmWdMdPjq0Q,-115.1703005888,36.1022467863,Japanese Restaurants
Wbi-x-1Nbn6LFCMOSN6F5Q,-115.2080128,36.2794672,Mexican Restaurants
wJ-961JWdVhJXhWQf4Jlcw,-115.2967843022,36.099245,Coffee & Tea
-JfncbVURtvuzBbof40o1w,-115.1746626725,36.1047813604,American Restaurants
z7IEawyWhsdjc-7clTJWUQ,-115.10385,36.10048,Breakfast & Brunch
nW85DZuwHN6v-d3l54BOsQ,-115.2216139,36.1260798,Coffee & Tea
iO5i5ZT5HHUoDtQr0hD-FQ,-115.172071,36.117328,Coffee & Tea
Gh1BoQNMGkh91pSHqvDRAA,-115.2982015,36.0949947,Chinese Restaurants
i8G0Zh_yUb8zj7CG_Op63w,-115.049222,36.027521,Coffee & Tea
upgjUq616Yz1IvAvysDLWA,-115.1163826064,36.0988842331,Breakfast & Brunch
CWhCFNnV60zdQo4c1GBWOA,-115.1359481,36.1050259,Breakfast & Brunch
KXITXbKuE60WSUDs7NZVLQ,-115.167966,36.12478,American Restaurants
QUxzvPrcWSXCKtYcneXIVA,-115.2505432369,36.1964872432,Mexican Restaurants
R6jpwPBe9edy0P64uyaLKA,-115.168049,36.123596,American Restaurants
JNyho2P0jSk-0T30T3A0OQ,-115.2973533,36.0944116,Breakfast & Brunch
d6_51PI94EC1C5sG9hi6HA,-115.3281597,36.2215736,Breakfast & Brunch
1i9T1uoG_J3aRfprALvNGQ,-115.3509203148,36.1593965153,Coffee & Tea
CBb7z-MTbkzBvsUHBDqxEg,-115.1430353522,36.1710444967,American Restaurants
4vm2W7J_ztH0vcX4bKfuXw,-115.2508901523,36.233582833,Mexican Restaurants
lHCwqXdDSmlmqe88WpjeEg,-115.13025,36.070725,Breakfast & Brunch
dlTgsi51JXinnmijEVuITw,-115.2510613,36.2393899,American Restaurants
rbQOcy2n8dBPpm5ua3VU_Q,-115.1191482,36.0211543,Japanese Restaurants
BIuXMWuQIlC1ZlC3lTzy-w,-115.2190668,36.1251787,Japanese Restaurants
2rvBPUBtQU0WfcOAHLQWRQ,-115.1363937,36.1079963,Ice Cream & Frozen Yogurt
xxAGaqYnboeR0SilS7DbAg,-115.1413649,36.1796676,American Restaurants
9PIC380tmNYpIC3z5cvcNA,-115.2132639,36.1265291,Coffee & Tea
UUfioP3G4Qowm0x2HQlPtA,-115.2056326,35.9974897,Mexican Restaurants
Nsi49BE_XsjJ0oOXwhH8hA,-115.1364100275,36.1421766124,Chinese Restaurants
RDw-K8fjs5Mporlq2KqTUg,-115.209126,36.100454,Coffee & Tea
2RFe9vDTzyBkF4mvsFDDow,-115.2063769802,36.2799309122,American Restaurants
u-3exVNGKE0iJ7nnxS3BbA,-115.2626278946,36.115302702,Coffee & Tea
AtD6B83S4Mbmq0t7iDnUVA,-115.210911,36.125569,Chinese Restaurants
QF2P3oJqCJC9z0TPDDFVxw,-115.1721097,36.1065515,Mexican Restaurants
1gU1ZNbcvk0puuUQjbl23w,-115.2425,36.0527735,Japanese Restaurants
4X0KWUPcD2EkHN83aa4cXg,-115.1695623612,36.1105256165,American Restaurants
5z1WIr7E9P2CSzyN5seeSA,-115.169184,36.113722,Breakfast & Brunch
egpDg61SdYbKWvCpPM7Nbg,-115.1451970723,36.1731567812,Ice Cream & Frozen Yogurt
l8LYK3kqDBrqgVyvd2MoHQ,-115.1725759,36.1177747,Ice Cream & Frozen Yogurt
WI1xBMN_rEaVPOL9Ad2gpQ,-115.1739997148,36.1216084937,American Restaurants
Fe699lNnpiZIGjgmuQahXA,-115.0784312,36.1730916,Japanese Restaurants
D8yYMxz0p6oQnOQnLRUIyA,-115.1708328437,36.1125764522,Japanese Restaurants
mDoLWEOFmxcQ5TAPqxoJLg,-115.2966767,36.1020213,American Restaurants
JXTlt-mRrQoE2_gfijhp4g,-115.3097189355,36.1132921182,Japanese Restaurants
kZspuWnM0Y-Losvk2Rl0lA,-115.141065,36.169639,Coffee & Tea
BEplfZTUzYwApjMUaOA12w,-115.168764,36.121876,Mexican Restaurants
wFaVu_D7LiwAeDl_TxCf8g,-115.1959803,36.1253808,Korean Restaurants
F5jwXCeAqHzs-c87sps5gg,-115.2419755,36.1433968,Japanese Restaurants
NOfbzTpQ7hrt6ZbJVeXUUw,-115.1775860878,36.067895943,Mexican Restaurants
x-H-2BYL2XoDDLiub950Ag,-115.2234039307,36.1260223389,Chinese Restaurants
1CP8aJa8ILlfM5deroar0Q,-115.2099431,36.1002191,American Restaurants
OQcvO5P3gH0cuJ-bPXwfQQ,-115.2051705808,36.1947007117,Mexican Restaurants
sba0fwlKAZFGWWtsf5Jbwg,-115.2434069663,36.13052516,Coffee & Tea
vdOf_NWsct8jr4qYKoE_iw,-115.1951608,36.1260097,Japanese Restaurants
ZDvS8DtnkYa8jY703MflEw,-115.126967,36.100199,American Restaurants
vGLl5xum2u2Qf8_AvzSenw,-115.281397,36.301952,Coffee & Tea
9Rs7n2LbINBN8kLbScjhmA,-115.2855925,36.1671901,Breakfast & Brunch
3X7dy9FD3fQ8fQ-WBBzDMw,-115.136215,36.103953,American Restaurants
ytk8XVFegCSdSBXLDZutpw,-115.2412756,36.0844749,Breakfast & Brunch
VXIOTZb0vghuj9t7YSDWLA,-115.2441752492,36.0481291765,Coffee & Tea
DKXUkIrFnMUMF535gf-dPA,-115.243461022,36.10100467,Mexican Restaurants
P2cHq6apwK7z6XPaU24iJQ,-115.213356,36.2161409,Mexican Restaurants
MpovsyjkSkchD7ssAdEVKQ,-115.1737761,36.0909158,American Restaurants
wwgH65yjLssksjz8ASU3QA,-115.206161,36.1440005,Mexican Restaurants
FLMxWQO-ckCQmGZhU9OQgw,-115.1893946112,36.1178899374,Breakfast & Brunch
nI-ZmgPjAtiNTTU-_gnoYQ,-115.332376,36.149152,Breakfast & Brunch
AkG4ozbKUgjDk8-Mmywsxw,-115.0344585,36.1963785,Breakfast & Brunch
k5ddmLvAKKw9zSusRPM2cQ,-115.0881146,36.1165487,American Restaurants
PhrTUiNQVA_XsK43O2TA5w,-115.1445829868,36.1227751822,Thai Restaurants
07jQarxKd_8J_AJHD5YBqQ,-115.259212892,36.2650228462,American Restaurants
qsEbriXbvQVaORyJSkCEzQ,-115.224246,36.062815,Coffee & Tea
AmJ0GFlYCAap-vGYxv-OJQ,-115.1353948,36.0347089,Breakfast & Brunch
JKTMgelIQ-VHn7SL5nyiWA,-115.118059,36.018132,Chinese Restaurants
K0j_Znzin0jShXVnpvW86A,-115.174144,36.109889,American Restaurants
wuQDMDlqM17jQNo0lYQZ7g,-115.140097,36.169326,Breakfast & Brunch
Ou8pYS24azDWG0ru_vUcqg,-115.1745719,36.1162194,American Restaurants
DXYhrg9EXuW8n5QMnCoHAg,-115.1391983704,36.0828221335,American Restaurants
ixAh9crILnJ9tM8LhWFhkw,-115.2435382178,36.0732064948,Thai Restaurants
hJkGfdNlHTfqFTeZ1xkjrw,-115.2784561,36.056603,American Restaurants
d2rFJ3_8ux87uyZVFGmlag,-115.20749,36.15406,Breakfast & Brunch
8wt-saX_qXaqVCXQHc5qXw,-115.224919,36.048195,American Restaurants
_R-rjgz4Kwi4f3u0clFeKg,-115.1512526,36.1362575,Breakfast & Brunch
qtZ50TWkfNS2UtLLuD1m8Q,-115.2047571,36.1586242,Ice Cream & Frozen Yogurt
kosTPb88O4Q0XGbVbEOGCA,-115.2328381044,36.1450530608,Thai Restaurants
s4sr0anCKMyQw53xNv6DQA,-115.2897778,36.1643423,Coffee & Tea
I8j1gHLKNJVN4dNVUOsedw,-115.1530184,36.1507878,Breakfast & Brunch
h4Q-uSoOIhMoIsOhat6l3A,-115.2597752466,36.1914528279,Mexican Restaurants
2SfSzEd3B7WimeZac23zhg,-115.286524787,36.166996958,Coffee & Tea
kICgNgVRkIh4doz0atyMMA,-115.172448,36.101422,American Restaurants
lTXFSaZC8tkZujYxRG-Dcg,-115.1187934593,36.0585024435,Breakfast & Brunch
-3zffZUHoY8bQjGfPSoBKQ,-115.177001,36.11199,American Restaurants
PtwW1Hwme8Y0wy54zNr8Xw,-115.3042849441,36.1910596779,Breakfast & Brunch
7Xw_vv-ekUL2sTqipnKT0g,-115.171477,36.054301,American Restaurants
Po0QGzgwFrfnGJEi_akCjA,-115.197855,36.1258775,Korean Restaurants
TW58a4UkMcksdfQ7znUqsA,-115.2425,36.0447344,Korean Restaurants
RycZOiohghoI0Ssg2Qqgqw,-115.17013,36.112821,Breakfast & Brunch
v7xjDbezQ2xw95itvN244Q,-115.110456,36.159238,Mexican Restaurants
L6qd3x0bHymyxub9dF7lIA,-115.197855,36.1258775,Chinese Restaurants
eHXUyMf64ynMzHaf0LdGgg,-115.119569,36.040579,American Restaurants
ZB4ViCkUyJ4j-cJjOQ-N4A,-115.2114903,36.1260725,Chinese Restaurants
u4IDWradF0DQSdfiUNpS2Q,-115.2781167,36.1144314,American Restaurants
HfuIfYB_CxMAAJiEnxDl9w,-115.2667649,36.2725579,Japanese Restaurants
jY7Ql_Qk8duv7jZrMZahaw,-115.144788,36.170155,Japanese Restaurants
RRFfe2Ex2XBcaK2zxSN0eg,-115.286214,36.281175,Ice Cream & Frozen Yogurt
zI-CqEm-qmkTY3WdhPlXgQ,-115.2317744,36.2377799,Chinese Restaurants
l_GV0hgEoTUf70uJVT0_hg,-115.1389775,36.1668996,Breakfast & Brunch
VOAO6ip7GwK4McQZbRa60g,-115.2957481912,36.1006557085,Breakfast & Brunch
k5rV_nKkYQHX0ebB3qV2kQ,-115.2944204,36.1160268,Coffee & Tea
gS0CcaNcmiU18nLqqELhUQ,-115.177444458,36.1131896973,Coffee & Tea
iA8Ve2sZKN5Vz3mYKrtCaQ,-115.1425948144,36.1424875212,Thai Restaurants
rECgTdKelvefty5JIXHDbg,-115.279753,36.125508,Coffee & Tea
FiW6w5nmhlUoJAyNofb4jg,-115.210267,36.032122,Coffee & Tea
_hML_SleB40KkUrMHOZ_-Q,-115.1758973462,36.093584908,American Restaurants
qL9CBB9lwY0ftdUcqVMUgw,-115.09092,36.114083,Mexican Restaurants
H8umkLwMkM0vP5B8oPiozQ,-115.1834150541,36.0420620086,American Restaurants
DB9BRdu7is0AK1DvcuKlcw,-115.2990318175,36.1157216132,American Restaurants
